plot,year,scan_date,USDA_symbol,all,plant,leaf,count,total_area,petiole,file,notes
non_plot,2017,2017-05-12,CRSE11,TRUE,2,NA,14,16.123,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,2,1,1,2.551,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,2,2,1,2.387,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,2,3,1,1.359,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,TRUE,3,NA,18,60.541,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,3,1,1,7.383,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,3,2,1,8.781,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,3,3,1,1.676,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,TRUE,4,NA,27,50.124,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,4,1,1,5.936,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,4,2,1,5.512,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,4,3,1,4.765,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,TRUE,5,NA,9,9.558,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,5,1,1,3.241,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,5,2,1,0.763,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,5,3,1,1.878,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,TRUE,6,NA,17,25.367,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,6,1,1,3.066,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,6,2,1,2.026,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,6,3,1,3.727,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,TRUE,7,NA,9,12.933,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,7,1,1,2.977,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,7,2,1,2.84,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,7,3,1,1.055,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,TRUE,8,NA,9,12.638,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,8,1,1,2.258,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,8,2,1,2.493,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,CRSE11,FALSE,8,3,1,2.375,FALSE,data-raw/all-scans/scans-12052017/croton_leaf_area.xls,
non_plot,2017,2017-05-12,LARA,TRUE,1,NA,25,26.743,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,1,1,1,3.148,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,1,2,1,3.407,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,1,3,1,2.19,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,TRUE,2,NA,30,21.558,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,2,1,1,2.42,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,2,2,1,2.202,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,2,3,1,3.315,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,TRUE,3,NA,13,16.132,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,3,1,1,2.324,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,3,2,2,1.915,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,3,3,2,1.867,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,TRUE,4,NA,10,3.983,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,4,1,2,0.959,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,4,2,2,1.029,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,4,3,1,0.658,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,TRUE,5,NA,19,26.847,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,5,1,1,3.596,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,5,2,2,4.433,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,5,3,1,2.629,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,TRUE,6,NA,45,35.422,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,TRUE,6,NA,21,7.905,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,6,1,2,4.063,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,6,2,1,3.138,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,6,3,1,2.28,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,TRUE,7,NA,52,31.303,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,7,1,1,3.033,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,7,2,2,2.006,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,7,3,2,1.368,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,TRUE,8,NA,11,6.233,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,8,1,2,1.688,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,8,2,1,1.67,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,LARA,FALSE,8,3,1,1.178,FALSE,data-raw/all-scans/scans-12052017/lara_leaf_area.csv,
non_plot,2017,2017-05-12,SIGA,TRUE,1,NA,13,4.457,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,1,1,1,1.614,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,1,2,1,1.331,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,1,3,1,0.984,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,TRUE,2,NA,45,23.011,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,2,1,1,1.219,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,2,2,1,2.094,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,2,3,1,0.718,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,TRUE,3,NA,45,29.449,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,3,1,1,2.079,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,3,2,1,0.878,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,3,3,3,2.897,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,TRUE,4,NA,73,39.322,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,4,1,1,1.308,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,4,2,1,0.974,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,4,3,2,1.587,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,TRUE,5,NA,42,17.408,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,5,1,1,1.387,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,5,2,1,1.925,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,5,3,1,0.506,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,TRUE,6,NA,32,20.607,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,6,1,1,1.874,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,6,2,1,0.812,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,6,3,1,0.852,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,TRUE,7,NA,56,34.193,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,7,1,1,2.009,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,7,2,2,1.478,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,7,3,1,1.404,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,TRUE,8,NA,12,4.505,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,8,1,1,0.795,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,8,2,1,0.761,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-05-12,SIGA,FALSE,8,3,1,0.41,FALSE,data-raw/all-scans/scans-12052017/siga_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,TRUE,1,NA,61,36.32,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,1,1,1,0.644,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,1,2,1,1.159,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,1,3,1,0.661,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,TRUE,2,NA,32,14.155,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,2,1,1,0.783,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,2,2,1,0.641,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,2,3,1,0.598,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,TRUE,3,NA,76,41.316,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,3,1,2,1.168,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,3,2,2,1.474,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,3,3,1,1.385,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,TRUE,4,NA,70,23.616,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,4,1,1,1.122,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,4,2,1,1.262,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,4,3,1,0.477,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,TRUE,5,NA,58,16.409,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,5,1,1,0.817,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,5,2,1,0.773,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,5,3,1,0.726,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,TRUE,6,NA,60,26.602,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,6,1,2,1.158,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,6,2,2,1.588,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,6,3,1,0.639,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,TRUE,7,NA,105,32.699,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,7,1,1,0.952,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,7,2,1,0.756,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,7,3,1,0.636,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,TRUE,8,NA,76,24.968,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,8,1,1,0.617,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,8,2,1,0.551,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-04-14,ANAR,FALSE,8,3,1,0.488,FALSE,data-raw/all-scans/scans-14042017/anar_leaf_area.xls,
non_plot,2017,2017-05-17,CHPA8,TRUE,1,NA,76,63.414,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,TRUE,1,NA,115,16.049,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,1,1,5,36.237,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,1,2,5,18.008,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,1,3,2,5.332,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,TRUE,2,NA,63,39.44,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,TRUE,2,NA,92,11.419,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,2,1,2,7.548,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,2,2,4,11.761,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,2,3,2,7.078,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,TRUE,3,NA,37,13.169,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,3,1,1,2.585,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,3,2,2,3.486,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,3,3,2,1.614,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,TRUE,4,NA,43,18.816,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,4,1,1,1.259,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,4,2,1,1.947,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,4,3,1,1.739,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,TRUE,5,NA,54,27.541,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,5,1,2,1.948,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,5,2,3,2.003,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,5,3,4,1.853,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,TRUE,6,NA,119,41.487,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,6,1,1,2.689,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,6,2,1,2.408,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,6,3,3,3.332,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,TRUE,7,NA,43,10.346,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,7,1,1,1.835,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,7,2,1,1.304,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,7,3,1,0.781,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,TRUE,8,NA,133,53.534,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,8,1,1,3.54,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,8,2,2,4.819,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-05-17,CHPA8,FALSE,8,3,1,1.368,FALSE,data-raw/all-scans/scans-17052017/CHPA_leaf_area.csv,
non_plot,2017,2017-04-20,ACMO2,TRUE,1,NA,19,11.168,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,1,1,1,1.821,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,1,2,1,1.425,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,1,3,1,2.053,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,TRUE,2,NA,39,29.494,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,2,1,1,1.131,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,2,2,1,1.226,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,2,3,1,1.855,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,TRUE,3,NA,48,34.518,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,3,1,1,2.085,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,3,2,1,2.335,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,3,3,1,2.018,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,TRUE,4,NA,66,60.702,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,4,1,1,2.649,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,4,2,1,2.457,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,4,3,1,1.998,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,TRUE,5,NA,61,39.008,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,5,1,1,2.475,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,5,2,1,2.165,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,5,3,1,1.855,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,TRUE,6,NA,21,12.943,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,6,1,2,3,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,6,2,1,1.107,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,6,3,1,1.261,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,TRUE,7,NA,24,15.684,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,7,1,2,1.341,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,7,2,1,1.007,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,7,3,1,0.962,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,TRUE,8,NA,15,10.296,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,8,1,1,1.529,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,8,2,1,0.725,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,ACMO2,FALSE,8,3,1,0.996,FALSE,data-raw/all-scans/scans-20042017/ACMO_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,TRUE,1,NA,15,18.33,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,1,1,2,5.465,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,1,2,3,5.293,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
non_plot,2017,2017-04-20,AGHE2,FALSE,1,3,3,2.973,FALSE,data-raw/all-scans/scans-20042017/AG2_leaf_area.xls,
