sequence,date,species,USDA_symbol,plot,plant_number,leaf_number,petiole,leaf_length_cm,leaf_width_cm,wet_mass_g,dry_mass_g,SLA,LDMC,LA,censor
1817,2017-04-27,amme,AMME,753,2,2,FALSE,1.4,0.5,0.01601,0.00278,153.23741007194243,0.1736414740787008,0.426,FALSE
1818,2017-04-27,amme,AMME,753,2,3,FALSE,NA,NA,NA,0.00239,NA,NA,NA,FALSE
1819,2017-05-02,vuma,NA,comp,1,1,FALSE,5.4,0.2,0.01239,0.0052,NA,0.41969330104923325,NA,FALSE
1820,2017-05-02,vuma,NA,comp,1,2,FALSE,4,0.1,0.00732,0.00332,NA,0.453551912568306,NA,FALSE
1821,2017-05-02,vuma,NA,comp,1,3,FALSE,3,0.2,0.00917,0.00458,NA,0.4994547437295529,NA,FALSE
1822,2017-05-02,homu,HOMU,comp,1,1,FALSE,3.3,0.4,0.01469,0.00379,229.81530343007915,0.25799863852961197,0.871,FALSE
1822,2017-05-02,homu,HOMU,comp,1,1,FALSE,3.3,0.4,0.01469,0.00379,241.16094986807389,0.25799863852961197,0.914,FALSE
1822,2017-05-02,homu,HOMU,comp,1,1,FALSE,3.3,0.4,0.01469,0.00379,218.99736147757255,0.25799863852961197,0.83,FALSE
1822,2017-05-02,homu,HOMU,comp,1,1,FALSE,3.3,0.4,0.01469,0.00379,229.81530343007915,0.25799863852961197,0.871,FALSE
1822,2017-05-02,homu,HOMU,comp,1,1,FALSE,3.3,0.4,0.01469,0.00379,241.16094986807389,0.25799863852961197,0.914,FALSE
1822,2017-05-02,homu,HOMU,comp,1,1,FALSE,3.3,0.4,0.01469,0.00379,218.99736147757255,0.25799863852961197,0.83,FALSE
1823,2017-05-02,homu,HOMU,comp,1,2,FALSE,3.4,0.4,0.01282,0.00364,NA,0.2839313572542902,NA,FALSE
1824,2017-05-02,homu,HOMU,comp,1,3,FALSE,3,0.4,0.01108,0.00285,NA,0.2572202166064982,NA,FALSE
1825,2017-05-02,homu,HOMU,comp,2,1,FALSE,5.1,0.5,0.02964,0.0078,NA,0.2631578947368421,NA,FALSE
1826,2017-05-02,homu,HOMU,comp,2,2,FALSE,7.6,0.5,0.03473,0.00775,255.61290322580646,0.22315001439677515,1.981,FALSE
1826,2017-05-02,homu,HOMU,comp,2,2,FALSE,7.6,0.5,0.03473,0.00775,376.9032258064516,0.22315001439677515,2.921,FALSE
1826,2017-05-02,homu,HOMU,comp,2,2,FALSE,7.6,0.5,0.03473,0.00775,235.09677419354838,0.22315001439677515,1.822,FALSE
1826,2017-05-02,homu,HOMU,comp,2,2,FALSE,7.6,0.5,0.03473,0.00775,255.61290322580646,0.22315001439677515,1.981,FALSE
1826,2017-05-02,homu,HOMU,comp,2,2,FALSE,7.6,0.5,0.03473,0.00775,376.9032258064516,0.22315001439677515,2.921,FALSE
1826,2017-05-02,homu,HOMU,comp,2,2,FALSE,7.6,0.5,0.03473,0.00775,235.09677419354838,0.22315001439677515,1.822,FALSE
1827,2017-05-02,homu,HOMU,comp,2,3,FALSE,5.9,0.4,0.0241,0.00476,NA,0.19751037344398342,NA,FALSE
1828,2017-05-02,homu,HOMU,comp,3,1,FALSE,4,0.5,0.01954,0.00514,NA,0.263050153531218,NA,FALSE
1829,2017-05-02,homu,HOMU,comp,3,2,FALSE,6.1,0.5,0.0303,0.00849,NA,0.28019801980198017,NA,FALSE
1830,2017-05-02,homu,HOMU,comp,3,3,FALSE,4.6,0.5,0.02862,0.00733,185.67530695770805,0.25611460517120893,1.361,FALSE
1830,2017-05-02,homu,HOMU,comp,3,3,FALSE,4.6,0.5,0.02862,0.00733,311.73260572987726,0.25611460517120893,2.285,FALSE
1830,2017-05-02,homu,HOMU,comp,3,3,FALSE,4.6,0.5,0.02862,0.00733,252.93315143246932,0.25611460517120893,1.854,FALSE
1830,2017-05-02,homu,HOMU,comp,3,3,FALSE,4.6,0.5,0.02862,0.00733,185.67530695770805,0.25611460517120893,1.361,FALSE
1830,2017-05-02,homu,HOMU,comp,3,3,FALSE,4.6,0.5,0.02862,0.00733,311.73260572987726,0.25611460517120893,2.285,FALSE
1830,2017-05-02,homu,HOMU,comp,3,3,FALSE,4.6,0.5,0.02862,0.00733,252.93315143246932,0.25611460517120893,1.854,FALSE
1831,2017-05-02,homu,HOMU,comp,4,1,FALSE,5.5,0.5,0.03158,0.00926,NA,0.29322355921469284,NA,FALSE
1832,2017-05-02,homu,HOMU,comp,4,2,FALSE,5.1,0.5,0.02676,0.00724,NA,0.2705530642750374,NA,FALSE
1833,2017-05-02,homu,HOMU,comp,4,3,FALSE,6.8,0.5,0.03319,0.00856,NA,0.25790900873757155,NA,FALSE
1834,2017-05-02,homu,HOMU,comp,5,1,FALSE,4.6,0.5,0.01935,0.00459,NA,0.23720930232558143,NA,FALSE
1835,2017-05-02,homu,HOMU,comp,5,2,FALSE,3.9,0.4,0.01359,0.00345,NA,0.25386313465783666,NA,FALSE
1836,2017-05-02,homu,HOMU,comp,5,3,FALSE,3.6,0.4,0.01179,0.00332,NA,0.28159457167090757,NA,FALSE
1837,2017-05-02,lopu,LOAM5,comp,1,1,FALSE,1.4,1.9,0.01723,0.00382,256.28272251308897,0.2217063261752757,0.979,FALSE
1837,2017-05-02,lopu,LOAM5,comp,1,1,FALSE,1.4,1.9,0.01723,0.00382,228.2722513089005,0.2217063261752757,0.872,FALSE
1837,2017-05-02,lopu,LOAM5,comp,1,1,FALSE,1.4,1.9,0.01723,0.00382,204.18848167539267,0.2217063261752757,0.78,FALSE
1838,2017-05-02,lopu,LOAM5,comp,1,2,FALSE,1.4,1.7,0.01333,0.00319,NA,0.23930982745686422,NA,FALSE
1839,2017-05-02,lopu,LOAM5,comp,1,3,FALSE,1.3,1.7,0.012,0.00293,NA,0.24416666666666664,NA,FALSE
1840,2017-05-02,aghe,URLI5,comp,1,1,FALSE,10.4,2.7,0.07722,0.01151,241.1815812337098,0.14905464905464905,2.776,FALSE
1840,2017-05-02,aghe,URLI5,comp,1,1,FALSE,10.4,2.7,0.07722,0.01151,335.44743701129454,0.14905464905464905,3.861,FALSE
1840,2017-05-02,aghe,URLI5,comp,1,1,FALSE,10.4,2.7,0.07722,0.01151,426.2380538662033,0.14905464905464905,4.906,FALSE
1841,2017-05-02,aghe,URLI5,comp,1,2,FALSE,11.66,3.1,0.11417,0.01616,NA,0.14154331260401157,NA,FALSE
1842,2017-05-02,aghe,URLI5,comp,1,3,FALSE,12,2.5,0.17173,0.02204,NA,0.12834100040761662,NA,FALSE
1843,2017-05-02,aghe,URLI5,comp,2,1,FALSE,12.8,2.2,0.10409,0.01561,NA,0.14996637525218562,NA,FALSE
1844,2017-05-02,aghe,URLI5,comp,2,2,FALSE,13,3.5,0.1304,0.01943,173.9063304168811,0.14900306748466258,3.379,FALSE
1844,2017-05-02,aghe,URLI5,comp,2,2,FALSE,13,3.5,0.1304,0.01943,221.92485846628927,0.14900306748466258,4.312,FALSE
1844,2017-05-02,aghe,URLI5,comp,2,2,FALSE,13,3.5,0.1304,0.01943,217.29284611425632,0.14900306748466258,4.222,FALSE
1845,2017-05-02,aghe,URLI5,comp,2,3,FALSE,14,302,0.14192,0.02283,NA,0.1608652762119504,NA,FALSE
1846,2017-05-02,aghe,URLI5,comp,3,1,FALSE,10.7,1.7,0.08676,0.01382,NA,0.15928999538958044,NA,FALSE
1847,2017-05-02,aghe,URLI5,comp,3,2,FALSE,11.6,1.2,0.09162,0.01482,NA,0.16175507531106748,NA,FALSE
1848,2017-05-02,aghe,URLI5,comp,3,3,FALSE,9.4,1.7,0.06462,0.00965,300,0.14933457134014239,2.895,FALSE
1848,2017-05-02,aghe,URLI5,comp,3,3,FALSE,9.4,1.7,0.06462,0.00965,301.139896373057,0.14933457134014239,2.906,FALSE
1848,2017-05-02,aghe,URLI5,comp,3,3,FALSE,9.4,1.7,0.06462,0.00965,218.4455958549223,0.14933457134014239,2.108,FALSE
1849,2017-05-02,aghe,URLI5,comp,4,1,FALSE,11.1,1.4,0.06981,0.0111,NA,0.15900300816501936,NA,FALSE
1850,2017-05-02,aghe,URLI5,comp,4,2,FALSE,11.2,1.7,0.08231,0.01299,NA,0.15781800510266067,NA,FALSE
1851,2017-05-02,aghe,URLI5,comp,4,3,FALSE,11.1,0.6,0.05954,0.00907,NA,0.15233456499832046,NA,FALSE
1852,2017-05-02,aghe,URLI5,comp,5,1,FALSE,10.9,2,0.09923,0.01698,NA,0.1711176055628338,NA,FALSE
1853,2017-05-02,aghe,URLI5,comp,5,2,FALSE,10.8,1.8,0.06866,0.01164,NA,0.16953102242936208,NA,FALSE
1854,2017-05-02,aghe,URLI5,comp,5,3,FALSE,9.9,2.1,0.05948,0.01075,NA,0.18073301950235374,NA,FALSE
1855,2017-05-02,mepo,MEPO3,comp,1,1,FALSE,1.7,1.7,0.01906,0.00512,263.0859375,0.26862539349422876,1.347,FALSE
1855,2017-05-02,mepo,MEPO3,comp,1,1,FALSE,1.7,1.7,0.01906,0.00512,280.85937499999994,0.26862539349422876,1.438,FALSE
1855,2017-05-02,mepo,MEPO3,comp,1,1,FALSE,1.7,1.7,0.01906,0.00512,336.71874999999994,0.26862539349422876,1.724,FALSE
1856,2017-05-02,mepo,MEPO3,comp,1,2,FALSE,1.8,2,0.01809,0.00518,NA,0.2863460475400774,NA,FALSE
1857,2017-05-02,mepo,MEPO3,comp,1,3,FALSE,2,2,0.02652,0.00725,NA,0.27337858220211164,NA,FALSE
1858,2017-05-02,mepo,MEPO3,comp,2,1,FALSE,2.7,2.2,0.03101,0.00779,NA,0.2512092873266688,NA,FALSE
1859,2017-05-02,mepo,MEPO3,comp,2,2,FALSE,1.5,2,0.02737,0.00695,294.10071942446046,0.2539276580197296,2.044,FALSE
1859,2017-05-02,mepo,MEPO3,comp,2,2,FALSE,1.5,2,0.02737,0.00695,276.6906474820144,0.2539276580197296,1.923,FALSE
1859,2017-05-02,mepo,MEPO3,comp,2,2,FALSE,1.5,2,0.02737,0.00695,272.9496402877698,0.2539276580197296,1.897,FALSE
1860,2017-05-02,mepo,MEPO3,comp,2,3,FALSE,2.2,1.7,0.02642,0.0067,NA,0.25359576078728235,NA,FALSE
1861,2017-05-02,mepo,MEPO3,comp,3,1,FALSE,1.5,1.9,0.03249,0.00796,NA,0.24499846106494308,NA,FALSE
1862,2017-05-02,mepo,MEPO3,comp,3,2,FALSE,1.5,1.9,0.02822,0.00722,NA,0.25584691708008506,NA,FALSE
1863,2017-05-02,mepo,MEPO3,comp,3,3,FALSE,1.5,1.9,0.03025,0.00785,237.9617834394905,0.25950413223140495,1.868,FALSE
1863,2017-05-02,mepo,MEPO3,comp,3,3,FALSE,1.5,1.9,0.03025,0.00785,232.99363057324842,0.25950413223140495,1.829,FALSE
1863,2017-05-02,mepo,MEPO3,comp,3,3,FALSE,1.5,1.9,0.03025,0.00785,250.31847133757964,0.25950413223140495,1.965,FALSE
1864,2017-05-02,mepo,MEPO3,comp,5,1,FALSE,1.3,1.9,0.01778,0.00362,NA,0.20359955005624297,NA,FALSE
1865,2017-05-02,mepo,MEPO3,comp,5,2,FALSE,1.5,2.3,0.02586,0.00475,NA,0.1836813611755607,NA,FALSE
1866,2017-05-02,mepo,MEPO3,comp,5,3,FALSE,1.6,2.2,0.0334,0.00458,NA,0.137125748502994,NA,FALSE
1867,2017-05-02,eupe,EUSP,comp,1,1,FALSE,1,0.4,0.00327,8.2e-4,356.0975609756097,0.25076452599388377,0.292,FALSE
1867,2017-05-02,eupe,EUSP,comp,1,1,FALSE,1,0.4,0.00327,8.2e-4,381.7073170731707,0.25076452599388377,0.313,FALSE
1867,2017-05-02,eupe,EUSP,comp,1,1,FALSE,1,0.4,0.00327,8.2e-4,341.4634146341464,0.25076452599388377,0.28,FALSE
1868,2017-05-02,eupe,EUSP,comp,1,2,FALSE,1.1,0.4,0.00348,9.7e-4,NA,0.27873563218390807,NA,FALSE
1869,2017-05-02,eupe,EUSP,comp,1,3,FALSE,0.9,0.4,0.00326,7.5e-4,NA,0.23006134969325154,NA,FALSE
1870,2017-05-02,eupe,EUSP,comp,2,1,FALSE,1.3,0.9,0.0128,0.00328,NA,0.25625,NA,FALSE
1871,2017-05-02,eupe,EUSP,comp,2,2,FALSE,1.1,0.8,0.00913,0.00248,347.98387096774195,0.27163198247535597,0.863,FALSE
1871,2017-05-02,eupe,EUSP,comp,2,2,FALSE,1.1,0.8,0.00913,0.00248,274.19354838709677,0.27163198247535597,0.68,FALSE
1871,2017-05-02,eupe,EUSP,comp,2,2,FALSE,1.1,0.8,0.00913,0.00248,233.06451612903223,0.27163198247535597,0.578,FALSE
1872,2017-05-02,eupe,EUSP,comp,2,3,FALSE,1,0.8,0.00717,0.00182,NA,0.25383542538354253,NA,FALSE
1873,2017-05-02,eupe,EUSP,comp,3,1,FALSE,1,0.6,0.0075,0.00201,NA,0.268,NA,FALSE
1874,2017-05-02,eupe,EUSP,comp,3,2,FALSE,1.5,0.5,0.00922,0.0025,NA,0.2711496746203904,NA,FALSE
1875,2017-05-02,eupe,EUSP,comp,3,3,FALSE,1.5,0.6,0.01036,0.00285,181.40350877192984,0.2750965250965251,0.517,FALSE
1875,2017-05-02,eupe,EUSP,comp,3,3,FALSE,1.5,0.6,0.01036,0.00285,212.6315789473684,0.2750965250965251,0.606,FALSE
1875,2017-05-02,eupe,EUSP,comp,3,3,FALSE,1.5,0.6,0.01036,0.00285,252.28070175438594,0.2750965250965251,0.719,FALSE
1876,2017-05-02,eupe,EUSP,comp,4,1,FALSE,1.2,0.8,0.00824,0.00217,NA,0.2633495145631068,NA,FALSE
1877,2017-05-02,eupe,EUSP,comp,4,2,FALSE,1.5,0.6,0.00946,0.00245,NA,0.25898520084566595,NA,FALSE
1878,2017-05-02,eupe,EUSP,comp,4,3,FALSE,1.1,0.8,0.00823,0.00229,NA,0.2782503037667072,NA,FALSE
1879,2017-05-02,eupe,EUSP,comp,5,1,FALSE,1.3,0.6,0.00652,0.00138,NA,0.2116564417177914,NA,FALSE
1880,2017-05-02,eupe,EUSP,comp,5,2,FALSE,1.2,0.6,0.00682,0.00173,NA,0.2536656891495601,NA,FALSE
1881,2017-05-02,eupe,EUSP,comp,5,3,FALSE,1.3,0.5,0.00707,0.00169,NA,0.23903818953323905,NA,FALSE
1882,2017-05-02,laca,LACA7,comp,1,1,FALSE,1.7,0.2,0.00681,0.00154,183.76623376623377,0.22613803230543317,0.283,FALSE
1882,2017-05-02,laca,LACA7,comp,1,1,FALSE,1.7,0.2,0.00681,0.00154,105.1948051948052,0.22613803230543317,0.162,FALSE
1882,2017-05-02,laca,LACA7,comp,1,1,FALSE,1.7,0.2,0.00681,0.00154,115.58441558441558,0.22613803230543317,0.178,FALSE
1883,2017-05-02,laca,LACA7,comp,1,2,FALSE,1.3,0.2,0.00388,0.00102,NA,0.26288659793814434,NA,FALSE
1884,2017-05-02,laca,LACA7,comp,1,3,FALSE,1.4,0.2,0.00345,9.2e-4,NA,0.26666666666666666,NA,FALSE
1885,2017-05-02,laca,LACA7,comp,2,1,FALSE,1.8,0.2,0.00885,0.00124,NA,0.1401129943502825,NA,FALSE
1886,2017-05-02,laca,LACA7,comp,2,2,FALSE,1.2,0.2,0.00308,5.8e-4,444.82758620689657,0.18831168831168832,0.258,FALSE
1886,2017-05-02,laca,LACA7,comp,2,2,FALSE,1.2,0.2,0.00308,5.8e-4,196.55172413793105,0.18831168831168832,0.114,FALSE
1886,2017-05-02,laca,LACA7,comp,2,2,FALSE,1.2,0.2,0.00308,5.8e-4,458.62068965517244,0.18831168831168832,0.266,FALSE
1887,2017-05-02,laca,LACA7,comp,2,3,FALSE,1.5,0.2,0.00606,0.0013,NA,0.2145214521452145,NA,FALSE
1888,2017-05-02,lowr,LOWR2,comp,1,1,FALSE,1.4,1.2,0.02999,0.00469,157.99573560767593,0.15638546182060686,0.741,FALSE
1888,2017-05-02,lowr,LOWR2,comp,1,1,FALSE,1.4,1.2,0.02999,0.00469,191.044776119403,0.15638546182060686,0.896,FALSE
1888,2017-05-02,lowr,LOWR2,comp,1,1,FALSE,1.4,1.2,0.02999,0.00469,240.08528784648186,0.15638546182060686,1.126,FALSE
1889,2017-05-02,lowr,LOWR2,comp,1,2,FALSE,1.5,1.5,0.03456,0.00568,NA,0.16435185185185186,NA,FALSE
1890,2017-05-02,lowr,LOWR2,comp,1,3,FALSE,1.8,1.8,0.04364,0.00709,NA,0.16246562786434465,NA,FALSE
1891,2017-05-02,lowr,LOWR2,comp,2,1,FALSE,2,1.6,0.05152,0.00717,NA,0.1391692546583851,NA,FALSE
1892,2017-05-02,lowr,LOWR2,comp,2,2,FALSE,1.8,1.9,0.04662,0.00677,215.95273264401771,0.1452166452166452,1.462,FALSE
1892,2017-05-02,lowr,LOWR2,comp,2,2,FALSE,1.8,1.9,0.04662,0.00677,213.8847858197932,0.1452166452166452,1.448,FALSE
1892,2017-05-02,lowr,LOWR2,comp,2,2,FALSE,1.8,1.9,0.04662,0.00677,116.39586410635155,0.1452166452166452,0.788,FALSE
1893,2017-05-02,lowr,LOWR2,comp,2,3,FALSE,1.5,1.2,0.02606,0.00396,NA,0.15195702225633154,NA,FALSE
1894,2017-05-02,lowr,LOWR2,comp,3,1,FALSE,1.5,1.4,0.04311,0.00681,NA,0.1579679888656924,NA,FALSE
1895,2017-05-02,lowr,LOWR2,comp,3,2,FALSE,1.3,1.2,0.03678,0.00599,NA,0.16286025013594344,NA,FALSE
1896,2017-05-02,lowr,LOWR2,comp,3,3,FALSE,1.2,1,0.03016,0.00529,196.40831758034022,0.1753978779840849,1.039,FALSE
1896,2017-05-02,lowr,LOWR2,comp,3,3,FALSE,1.2,1,0.03016,0.00529,149.33837429111531,0.1753978779840849,0.79,FALSE
1896,2017-05-02,lowr,LOWR2,comp,3,3,FALSE,1.2,1,0.03016,0.00529,135.53875236294894,0.1753978779840849,0.717,FALSE
1897,2017-05-02,lowr,LOWR2,comp,5,1,FALSE,1.5,1,0.02545,0.00413,NA,0.16227897838899802,NA,FALSE
1898,2017-05-02,lowr,LOWR2,comp,5,2,FALSE,1,1,0.0229,0.00336,NA,0.14672489082969434,NA,FALSE
1899,2017-05-02,lowr,LOWR2,comp,5,3,FALSE,1,1.1,0.02055,0.00384,NA,0.18686131386861315,NA,FALSE
1900,2017-05-02,pler,PLER3,comp,1,1,FALSE,5.3,0.3,0.02152,0.00349,226.07449856733524,0.1621747211895911,0.789,FALSE
1900,2017-05-02,pler,PLER3,comp,1,1,FALSE,5.3,0.3,0.02152,0.00349,255.30085959885386,0.1621747211895911,0.891,FALSE
1900,2017-05-02,pler,PLER3,comp,1,1,FALSE,5.3,0.3,0.02152,0.00349,208.59598853868195,0.1621747211895911,0.728,FALSE
1901,2017-05-02,pler,PLER3,comp,1,2,FALSE,5.7,0.3,0.02868,0.00516,NA,0.1799163179916318,NA,FALSE
1902,2017-05-02,pler,PLER3,comp,1,3,FALSE,5.3,0.3,0.02671,0.00485,NA,0.18157993260950955,NA,FALSE
1903,2017-05-02,pler,PLER3,comp,2,1,FALSE,7.5,0.3,0.03606,0.00599,NA,0.1661120354963949,NA,FALSE
1904,2017-05-02,pler,PLER3,comp,2,2,FALSE,7.5,0.2,0.02476,0.00423,279.6690307328605,0.17084006462035542,1.183,FALSE
1904,2017-05-02,pler,PLER3,comp,2,2,FALSE,7.5,0.2,0.02476,0.00423,232.1513002364066,0.17084006462035542,0.982,FALSE
1904,2017-05-02,pler,PLER3,comp,2,2,FALSE,7.5,0.2,0.02476,0.00423,232.6241134751773,0.17084006462035542,0.984,FALSE
1905,2017-05-02,pler,PLER3,comp,2,3,FALSE,6.6,0.3,0.03313,0.00546,NA,0.16480531240567461,NA,FALSE
1906,2017-05-02,pler,PLER3,comp,3,1,FALSE,7.2,0.3,0.03581,0.00648,NA,0.1809550404914828,NA,FALSE
1907,2017-05-02,pler,PLER3,comp,3,2,FALSE,7.9,0.3,0.05021,0.00889,NA,0.17705636327424817,NA,FALSE
1908,2017-05-02,pler,PLER3,comp,3,3,FALSE,7.2,0.4,0.05508,0.01109,117.67357980162309,0.2013435003631082,1.305,FALSE
1908,2017-05-02,pler,PLER3,comp,3,3,FALSE,7.2,0.4,0.05508,0.01109,128.76465284039676,0.2013435003631082,1.428,FALSE
1908,2017-05-02,pler,PLER3,comp,3,3,FALSE,7.2,0.4,0.05508,0.01109,140.0360685302074,0.2013435003631082,1.553,FALSE
1909,2017-05-02,pler,PLER3,comp,4,1,FALSE,7.9,0.3,0.03803,0.00684,NA,0.17985800683670786,NA,FALSE
1910,2017-05-02,pler,PLER3,comp,4,2,FALSE,7.8,0.3,0.03604,0.00652,NA,0.1809100998890122,NA,FALSE
1911,2017-05-02,pler,PLER3,comp,4,3,FALSE,7,0.3,0.03028,0.00546,NA,0.18031704095112283,NA,FALSE
1912,2017-05-02,pler,PLER3,comp,5,1,FALSE,8,0.3,0.03693,0.00565,NA,0.1529921473057135,NA,FALSE
1913,2017-05-02,pler,PLER3,comp,5,2,FALSE,5.5,0.2,0.01703,0.00269,NA,0.15795654726952438,NA,FALSE
1914,2017-05-02,pler,PLER3,comp,5,3,FALSE,8.5,0.3,0.05251,0.00821,NA,0.15635117120548467,NA,FALSE
1915,2017-05-02,amme,AMME,comp,1,1,FALSE,6.9,0.1,0.2189,0.02853,225.9025587101297,0.13033348560986752,6.445,FALSE
1915,2017-05-02,amme,AMME,comp,1,1,FALSE,6.9,0.1,0.2189,0.02853,224.39537329127236,0.13033348560986752,6.402,FALSE
1915,2017-05-02,amme,AMME,comp,1,1,FALSE,6.9,0.1,0.2189,0.02853,156.7472835611637,0.13033348560986752,4.472,FALSE
1916,2017-05-02,amme,AMME,comp,1,2,FALSE,7.5,1,0.22675,0.03025,NA,0.13340683572216097,NA,FALSE
1917,2017-05-02,amme,AMME,comp,1,3,FALSE,5.8,0.9,0.14106,0.01868,NA,0.13242591804905715,NA,FALSE
1918,2017-05-02,amme,AMME,comp,2,1,FALSE,3,0.4,0.04161,0.00764,NA,0.18360970920451813,NA,FALSE
1919,2017-05-02,amme,AMME,comp,2,2,FALSE,1.9,0.3,0.01534,0.00321,452.6479750778816,0.2092568448500652,1.453,FALSE
1919,2017-05-02,amme,AMME,comp,2,2,FALSE,1.9,0.3,0.01534,0.00321,180.06230529595013,0.2092568448500652,0.578,FALSE
1919,2017-05-02,amme,AMME,comp,2,2,FALSE,1.9,0.3,0.01534,0.00321,454.82866043613706,0.2092568448500652,1.46,FALSE
1920,2017-05-02,amme,AMME,comp,2,3,FALSE,3.5,0.5,0.045,0.00876,NA,0.19466666666666668,NA,FALSE
1921,2017-05-02,amme,AMME,comp,3,1,FALSE,3.5,1,0.01352,0.01568,NA,1.1597633136094674,NA,TRUE
1922,2017-05-02,amme,AMME,comp,3,2,FALSE,4.9,1.1,0.171,0.02644,NA,0.15461988304093566,NA,FALSE
1923,2017-05-02,amme,AMME,comp,3,3,FALSE,3.4,1,0.08282,0.01262,215.2139461172742,0.15237865249939625,2.716,FALSE
1923,2017-05-02,amme,AMME,comp,3,3,FALSE,3.4,1,0.08282,0.01262,351.743264659271,0.15237865249939625,4.439,FALSE
1923,2017-05-02,amme,AMME,comp,3,3,FALSE,3.4,1,0.08282,0.01262,178.84310618066564,0.15237865249939625,2.257,FALSE
1924,2017-05-02,amme,AMME,comp,4,1,FALSE,2.7,1,0.06062,0.01007,NA,0.16611679313757838,NA,FALSE
1925,2017-05-02,amme,AMME,comp,4,2,FALSE,2.4,1,0.05216,0.00887,NA,0.1700536809815951,NA,FALSE
1926,2017-05-02,amme,AMME,comp,4,3,FALSE,3.8,1.2,0.08156,0.01217,NA,0.14921530161844043,NA,FALSE
1927,2017-05-02,amme,AMME,comp,5,1,FALSE,6.4,1.4,0.21558,0.033,NA,0.15307542443640412,NA,FALSE
1928,2017-05-02,amme,AMME,comp,5,2,FALSE,4.5,1.4,0.13452,0.02172,NA,0.16146297948260482,NA,FALSE
1929,2017-05-02,amme,AMME,comp,5,3,FALSE,4.6,1.2,0.1132,0.01865,NA,0.16475265017667845,NA,FALSE
1930,2017-05-02,saco,SACO6,comp,1,1,FALSE,2.2,1,0.04122,0.00636,184.74842767295598,0.15429403202328967,1.175,FALSE
1930,2017-05-02,saco,SACO6,comp,1,1,FALSE,2.2,1,0.04122,0.00636,250.62893081761007,0.15429403202328967,1.594,FALSE
1930,2017-05-02,saco,SACO6,comp,1,1,FALSE,2.2,1,0.04122,0.00636,102.04402515723271,0.15429403202328967,0.649,FALSE
1931,2017-05-02,saco,SACO6,comp,1,2,FALSE,2.4,1.3,0.05007,0.00873,NA,0.1743559017375674,NA,FALSE
1932,2017-05-02,saco,SACO6,comp,1,3,FALSE,1.5,0.7,0.01391,0.0023,NA,0.1653486700215672,NA,FALSE
1933,2017-05-03,clpu,CLPU2,comp,1,1,FALSE,1.6,0.2,0.00666,0.00178,108.98876404494384,0.26726726726726724,0.194,FALSE
1933,2017-05-03,clpu,CLPU2,comp,1,1,FALSE,1.6,0.2,0.00666,0.00178,105.6179775280899,0.26726726726726724,0.188,FALSE
1933,2017-05-03,clpu,CLPU2,comp,1,1,FALSE,1.6,0.2,0.00666,0.00178,128.08988764044946,0.26726726726726724,0.228,FALSE
1934,2017-05-03,clpu,CLPU2,comp,1,2,FALSE,1.5,0.2,0.0062,0.00142,NA,0.22903225806451613,NA,FALSE
1935,2017-05-03,clpu,CLPU2,comp,1,3,FALSE,2.1,0.2,0.0101,0.00259,NA,0.25643564356435644,NA,FALSE
1936,2017-05-03,clpu,CLPU2,comp,2,1,FALSE,2.2,0.4,0.01605,0.00306,NA,0.19065420560747665,NA,FALSE
1937,2017-05-03,clpu,CLPU2,comp,2,2,FALSE,2.3,0.3,0.01521,0.00347,182.4207492795389,0.22813938198553585,0.633,FALSE
1937,2017-05-03,clpu,CLPU2,comp,2,2,FALSE,2.3,0.3,0.01521,0.00347,140.34582132564842,0.22813938198553585,0.487,FALSE
1937,2017-05-03,clpu,CLPU2,comp,2,2,FALSE,2.3,0.3,0.01521,0.00347,147.26224783861673,0.22813938198553585,0.511,FALSE
1938,2017-05-03,clpu,CLPU2,comp,2,3,FALSE,2.3,0.3,0.01505,0.00318,NA,0.21129568106312294,NA,FALSE
1939,2017-05-03,clpu,CLPU2,comp,3,1,FALSE,2.4,0.4,0.01939,0.00431,NA,0.22227952552862296,NA,FALSE
1940,2017-05-03,clpu,CLPU2,comp,3,2,FALSE,2.6,0.3,0.02342,0.00538,NA,0.22971818958155424,NA,FALSE
1941,2017-05-03,clpu,CLPU2,comp,3,3,FALSE,2.4,0.3,0.01918,0.00427,121.07728337236533,0.2226277372262774,0.517,FALSE
1941,2017-05-03,clpu,CLPU2,comp,3,3,FALSE,2.4,0.3,0.01918,0.00427,180.09367681498827,0.2226277372262774,0.769,FALSE
1941,2017-05-03,clpu,CLPU2,comp,3,3,FALSE,2.4,0.3,0.01918,0.00427,150.11709601873537,0.2226277372262774,0.641,FALSE
1942,2017-05-03,clpu,CLPU2,comp,4,1,FALSE,3,0.3,0.02076,0.00492,NA,0.23699421965317918,NA,FALSE
1943,2017-05-03,clpu,CLPU2,comp,4,2,FALSE,2.4,0.3,0.01393,0.00485,NA,0.34816941852117733,NA,FALSE
1944,2017-05-03,clpu,CLPU2,comp,4,3,FALSE,2.9,0.3,0.0202,0.00328,NA,0.16237623762376238,NA,FALSE
1945,2017-05-03,clbo,CLBO,comp,1,1,FALSE,2.1,0.2,0.00668,0.00124,213.70967741935485,0.18562874251497005,0.265,FALSE
1945,2017-05-03,clbo,CLBO,comp,1,1,FALSE,2.1,0.2,0.00668,0.00124,408.8709677419355,0.18562874251497005,0.507,FALSE
